,B cells,CD4 T cells,CD8 T cells,DC1,DC2,Epithelial cells,Mast cells,Migratory DC,MoAM,Monocytes,Perivascular macrophages,Plasma cells,Proliferating T cells,Proliferating macrophages,SARS-CoV-2,TRAM,Tregs,gdT cells and NK cells,pDC
KIR2DL4,-0.2719750123757514,-0.2629000210417692,-0.2034837299239665,-0.2572748719767302,-0.2707943096025584,-0.2719750123757514,-0.2523629636259848,-0.2719750123757514,-0.2699976950214077,-0.0367096029752125,-0.2333014264065248,-0.2719750123757514,-0.0950380358136306,-0.2640541550959077,-0.2719750123757514,-0.2701312816324552,-0.2190200531899598,4.2344628745606725,-0.239519666375808
KIR2DL3,-0.2570229580318705,-0.2461927252561671,-0.1254575952937829,-0.2463617178039973,-0.2570229580318705,-0.2570229580318705,-0.1237027838090975,-0.2570229580318705,-0.2536442098115677,-0.2327079412630465,-0.2570229580318705,-0.2570229580318705,-0.1852145531667007,-0.2570229580318705,-0.2570229580318705,-0.2554729484871882,-0.2570229580318705,4.238984055210253,-0.2570229580318705
KIR3DL1,-0.2446006710875461,-0.2259906326552846,-0.1390684975628099,-0.2446006710875461,-0.2446006710875461,-0.2446006710875461,-0.2446006710875461,-0.2446006710875461,-0.2422048961047666,-0.2446006710875461,-0.2446006710875461,-0.2446006710875461,-0.2140944957286947,-0.2414979556807355,-0.2446006710875461,-0.2433496605783268,-0.2446006710875461,4.241414191361172,-0.2446006710875461
KRT81,-0.2361382969975036,-0.2344440881755305,-0.2000773431539518,-0.2450472630635463,-0.243400076134596,-0.2450472630635463,-0.2450472630635463,-0.2450472630635463,-0.2423032838939367,-0.2450472630635463,-0.2450472630635463,-0.2450472630635463,-0.1527868003315625,-0.2405012754353873,-0.2450472630635463,-0.2414920038950759,-0.2450472630635463,4.241615798653007,-0.2450472630635463
KIR2DL1,-0.2430723694579578,-0.2418139389739299,-0.1813508323542645,-0.2430723694579578,-0.2430723694579578,-0.2430723694579578,-0.2430723694579578,-0.2430723694579578,-0.2426334222242744,-0.2430723694579578,-0.2430723694579578,-0.2430723694579578,-0.1746784419885868,-0.2430723694579578,-0.2430723694579578,-0.2413856039321482,-0.2430723694579578,4.241803042426656,-0.2430723694579578
SH2D1B,-0.2462809140234156,-0.2452484971988391,-0.2350393613286955,-0.2348669582988685,-0.2462809140234156,-0.2462809140234156,-0.2462809140234156,-0.2462809140234156,-0.2435041277574505,-0.1554079735987253,-0.2462809140234156,-0.2462809140234156,-0.1853379465496385,-0.2434571099877466,-0.2462809140234156,-0.24456644118434,-0.2375354688294132,4.241492110944459,-0.2462809140234156
KLRF1,-0.2438884904297843,-0.2424766180961748,-0.2154246037215396,-0.2340146045260375,-0.2408909044395491,-0.2557289577865506,-0.1660239304879867,-0.2343586215134551,-0.248981117644788,-0.2138814946261016,-0.2396324419801067,-0.2450140402618464,-0.2224793064199335,-0.2434756162966881,-0.2557289577865506,-0.2521221558236671,-0.2518142226632384,4.241777338087718,-0.2358412535837198
KRT86,-0.2649245981741224,-0.1738845960289931,-0.0705834412531571,-0.2649245981741224,-0.2625002834540998,-0.2084799526266072,-0.2649245981741224,-0.2577868060599693,-0.2625910481381779,-0.2540439148497259,-0.2636017052958858,-0.2649245981741224,-0.1541145602093576,-0.2576832556220682,-0.2649245981741224,-0.2624928743546311,-0.2305274838057366,4.237348187207847,-0.254435274638825
TRDC,-0.2613439405184379,-0.1961506225701191,-0.1520299003313953,-0.2574407484400209,-0.2602060374555405,-0.2634984963806558,-0.2384350892786328,-0.2634984963806558,-0.2591229161262907,-0.25005594047955,-0.2620940101623197,-0.2599252415971079,-0.1318285515636143,-0.2571090106649945,-0.2634984963806558,-0.2604315134586956,-0.1504168985245953,4.238837466629036,-0.2517515563157536
NCR1,-0.2639480074918427,-0.2517784367532544,-0.1923132249418728,-0.250667464556687,-0.2639480074918427,-0.2639480074918427,-0.2639480074918427,-0.1990531818242532,-0.2584013946678064,-0.2393712536900631,-0.2610867181232373,-0.2639480074918427,-0.1363117206174949,-0.2523230997607923,-0.2639480074918427,-0.2614727287706265,-0.1113761835035589,4.238622914982384,-0.2407794628216819
KIR3DL2,-0.2401008806843513,-0.0905577832368569,0.007772420762797,-0.3055616547025164,-0.2970026667146085,-0.3055616547025164,-0.3055616547025164,-0.3055616547025164,-0.2999676668640411,-0.2720262444113031,-0.3017849111425892,-0.3055616547025164,0.1600642138503734,-0.2923262670273469,-0.3055616547025164,-0.3022611753163304,-0.1417630103487251,4.208885554050598,-0.3055616547025164
S1PR5,-0.2807151532777098,-0.1297328836789144,0.0969891633495268,-0.2659588653004729,-0.277234324216877,-0.2063887590118489,-0.2807151532777098,-0.2295599211701151,-0.2782924150174583,-0.2562882925731475,-0.2759912656876003,-0.2807151532777098,-0.1811820254202177,-0.2771366909593116,-0.2807151532777098,-0.2784290388532192,-0.2807151532777098,4.226228791420359,-0.2634477064921533
FGFBP2,-0.292498412471195,-0.2829118464555906,0.1851770520939766,-0.2770666175171712,-0.2917175297367378,-0.137973657676744,-0.292498412471195,-0.2623957763490632,-0.2897909775332747,-0.2808193646413581,-0.2901922126558074,-0.2834170034087286,0.0224751300946804,-0.2900444748203062,-0.292498412471195,-0.2902669609944313,-0.2851743918557833,4.210007455637359,-0.278393586767434
KLRC3,-0.2801726861258711,-0.2690389782713399,0.2432150852839963,-0.2631632222390133,-0.2774001797796773,-0.2801726861258711,-0.2801726861258711,-0.2801726861258711,-0.277392233260194,-0.270222140442574,-0.2801726861258711,-0.2801726861258711,-0.0265965364757404,-0.2689704207009449,-0.2801726861258711,-0.2778629847950341,-0.2801726861258711,4.208985785813361,-0.2801726861258711
SPINK2,-0.3092108654616954,0.0240696366192831,0.2739584603850356,-0.1654557520462483,-0.2116746928352826,-0.370075315829233,-0.370075315829233,-0.370075315829233,-0.3602927220893593,-0.370075315829233,-0.370075315829233,0.2017187647608195,-0.1347354873102671,-0.3068899982776585,-0.370075315829233,-0.3626397950832318,-0.3242443148942434,4.164514393854327,-0.2686657326460812
CD160,-0.315782307114423,-0.2313934564101927,0.601823820207802,-0.3347919827065239,-0.3742767596191214,-0.3953941480312133,-0.1267034858863041,-0.1975065427742409,-0.3737420314314981,-0.2930865862405278,-0.3600542857187501,-0.3953941480312133,0.193747798905052,-0.3575576889633124,-0.3953941480312133,-0.3740284816182816,-0.3399859297189751,4.114629449142834,-0.0451090859598969
PTGDR,-0.2941142987164969,0.0733303374986243,0.4695134334638227,-0.2944362116719785,-0.315606851693036,-0.3214861030631865,-0.2581373704917065,-0.292413600111197,-0.3127291402128322,-0.2950570107282135,-0.319962892558729,-0.2831011036873659,-0.1530081748478118,-0.3174806259229358,-0.3214861030631865,-0.3169008548485674,-0.3107119706135868,4.166792908901432,-0.3030043676330478
NMUR1,-0.3281328230698737,-0.1762940712028172,0.5310001242055483,-0.2920793686193295,-0.3143459672785516,-0.3281328230698737,-0.1401012577225491,-0.3281328230698737,-0.3242780514231404,-0.240825120143354,-0.3281328230698737,-0.3281328230698737,-0.0268865923941906,-0.321955179475334,-0.3281328230698737,-0.3213789050233633,-0.3281328230698737,4.159707970191576,-0.2356338196253783
XCL2,-0.2902126568235034,-0.1771684131044515,0.4962461461456069,-0.292674320809021,-0.2892605970725477,-0.3041572085954724,-0.2972411995278902,-0.2881909807739503,-0.3002880550619761,-0.289279672536024,-0.3033094212737727,-0.3041572085954724,-0.027692109306608,-0.2986474078055948,-0.3041572085954724,-0.2999273450338773,-0.2963101606173678,4.170585027982868,-0.3041572085954724
KLRC2,-0.2876116000083427,-0.2736898290639066,0.4259440551669992,-0.2890666829627084,-0.2907111181142521,-0.2375010195549057,-0.2940612590461526,-0.2786158814054869,-0.291793565147586,-0.2799079517661416,-0.2919346333824903,-0.2894302167733545,-0.0553202526770304,-0.2883415045976571,-0.2940612590461526,-0.2913955407611582,-0.2916988851087636,4.185145199659331,-0.2859480554102407
TRDV1,-0.490520912524287,0.4250446093024905,1.2297190890731398,-0.4524928117756867,-0.4743143395292214,-0.2889142404898299,-0.490520912524287,-0.490520912524287,-0.485965604786595,-0.4351459701616454,-0.4889662074315341,-0.490520912524287,0.5241195794093768,-0.4628957562877468,-0.490520912524287,-0.4859095988086735,0.6614796931706025,3.677367033461046,-0.490520912524287
TRDV3,-0.4464528148849185,0.2273838538719493,0.904819945492674,-0.4464528148849185,-0.4464528148849185,-0.4464528148849185,-0.4464528148849185,-0.4464528148849185,-0.4306763191154424,-0.4464528148849185,-0.4464528148849185,0.376479758739882,-0.1119967282300297,-0.4225649085333701,-0.4464528148849185,-0.4423478193114719,0.4637747084496555,3.8996556574853383,-0.4464528148849185
DRAXIN,-0.4312777494696682,-0.2278205574315392,0.3921642102658476,-0.3711236582692038,-0.2425053515665977,-0.4312777494696682,-0.4312777494696682,-0.4312777494696682,-0.3136263464968887,-0.3246078557894996,-0.3864548082657479,-0.4312777494696682,0.9028057457598352,-0.3168916481735749,-0.4312777494696682,-0.3571606116448714,-0.055904571202355,4.0085135095879085,-0.1197215599553034
GNLY,-0.4258422308726372,-0.0583727160443363,0.8664101204097907,-0.395113575069596,-0.4237429847115975,-0.4059769168468901,-0.424439310586504,-0.4074425596304003,-0.4336007507824924,-0.3852897285462089,-0.4310487832455308,-0.4392986673437374,1.3844791891952677,-0.4249950668092722,-0.2633923357309971,-0.4361061748205707,-0.2948294132080696,3.7344364145882336,-0.3358345099444512
ABCB1,-0.2094215390923499,0.1536500281227451,0.9933343327852008,-0.4223276627367273,-0.2943821012267825,-0.4923128011627285,0.5400772426640135,-0.4670211715026556,-0.4671977408334163,-0.4099315658604681,-0.4586193412523988,-0.4398303363823714,0.4319622554914137,-0.4798684278438364,-0.4923128011627285,-0.4823898280308257,-0.4790717139610876,3.8564362786003934,-0.3807731066153886
XCL1,-0.3494135292829691,0.2145453036195364,0.9920124074217128,-0.3348047271115296,-0.3491024931116334,-0.3301425492082773,-0.3629399506323639,-0.3511946809156796,-0.3574263925228607,-0.3547101693474166,-0.3582643897516583,-0.3629399506323639,-0.0400365689075985,-0.3502266693464227,-0.2759688080623722,-0.3582680063087967,-0.3532971490331369,4.020917403532202,-0.3387390803983712
CTSW,-0.4197504274512613,-0.1994668735624434,1.6784344444387704,-0.4995436676983839,-0.3570749345396867,-0.5182925505069599,-0.2156770934285667,-0.4821774322424439,-0.4006583456394785,-0.5178668795327597,-0.4951350333450036,-0.5306312980385075,1.02561906722397,-0.2719805341103988,-0.4804336570965685,-0.1096321029011694,-0.4689573001129102,3.5255251437163557,-0.2623005251725539
TRGV9,-0.3418639947965475,-0.1626663651286653,1.283327563899164,-0.3519740109424242,-0.3499562302968276,-0.3668469688219333,-0.3668469688219333,-0.3668469688219333,-0.3565914805826667,-0.3508651714929017,-0.363303294277835,-0.3668469688219333,0.3289553918159321,-0.3524937062154043,-0.3668469688219333,-0.3579085703905124,-0.3479781174492711,3.911674148507908,-0.3541213185402807
KLRD1,-0.3677551361663875,-0.3399943038177634,1.529792292760097,-0.3602962714996765,-0.3826569365707681,-0.3614773683891363,-0.3821161372678134,-0.3654503259763318,-0.3816053951899806,-0.354090284486114,-0.3856386513008882,-0.3814287622344413,0.5883725855124735,-0.3774661436595047,-0.3447888233669414,-0.3846608320014726,-0.3703603674044567,3.761517364013657,-0.3398965029545508
KLRC1,-0.3592414317265355,-0.3478133616110747,1.5203068132546038,-0.3589874923672525,-0.3712694863794218,-0.3663008355237197,-0.3866532701737155,-0.3671962807588548,-0.3796684419717465,-0.3612406408849388,-0.3805276207769876,-0.3762436013318619,0.5556747718882589,-0.3714409463578023,-0.3866532701737155,-0.3801120822688845,-0.3640738254503456,3.772827504209494,-0.291386501595499
SATB1-AS1,-0.2825322136852845,1.1767598762204758,0.5599440479311028,-0.6140782824724034,0.7413402856025092,-0.8916322824800544,0.2174574155677961,-0.6905110430384225,-0.7356098379029888,-0.5049660032967094,-0.4802429203395042,-0.8916322824800544,0.6422677811341986,-0.8570094344352904,-0.8916322824800544,-0.8619718564540375,0.4548091503843688,3.0994857263536466,0.809754155870707
TCF7,0.2109589589208577,2.336875138874265,0.8713326166688931,-0.5076715801776445,-0.5731313028835272,-0.4308335852367076,-0.4709280009484814,-0.5067123852300378,-0.5770481828407943,-0.4906049859611325,-0.5703139345943088,-0.6079586566879928,0.3019265386813237,-0.5053636544590924,-0.6326820702736182,-0.5939861878316592,0.1366018407311927,2.991959145513608,-0.3824197122651426
KLRB1,-0.4798354231199575,2.050065826755833,0.5518830671664102,-0.4561330165654944,-0.4922266862672763,-0.4904318960719223,-0.4864027406349086,-0.4925658852737902,-0.4976975699528,-0.4630908580750029,-0.4941481343633513,-0.4815345869248643,0.3237249458882724,-0.5015373201821594,-0.2441968480104636,-0.5090511206927257,0.2822344235149323,3.344342304460564,-0.4633984816512956
AUTS2,-0.599852260380614,-0.2912497931480522,0.7088860045697359,0.3572925311661714,-0.5272117222762571,2.152173457824564,-0.7993203815060612,1.9830553485330145,-0.8537413112712713,-0.7682645386115826,-0.7946089639227221,-0.8747445076333052,0.753780504981374,-0.8314074587911069,-0.2870872788145215,-0.862601237179323,-0.7544158076246404,1.620426193208352,0.6688912208762444
AC243829.2,-0.534749097097514,-0.3213331453430202,1.6687093253569896,-0.534749097097514,-0.534749097097514,-0.534749097097514,-0.534749097097514,2.114555165236224,-0.534749097097514,-0.534749097097514,-0.439205938316124,-0.534749097097514,1.84507965175414,-0.534749097097514,-0.534749097097514,-0.5315712238279009,-0.534749097097514,2.08075533030986,-0.534749097097514
CST7,-0.8082948838890992,0.4722663388882175,1.4226871037165518,1.3003941166583954,0.2887626333587927,-0.8466107781067325,-0.3856128628402243,2.0280553525679443,-0.8377689510128679,-0.7603597139379275,-0.8068178147515029,-0.8361204759857191,0.4255385678841611,-0.838487908333527,-0.7106217332736021,-0.8510764308139018,0.6306146063832451,1.8956890847331087,-0.7822362512453139
TNFAIP3,-0.8320808558374992,1.0136841909555436,0.4738074012371101,-0.9703252950795368,-0.5517236290623837,0.0726605892916133,-0.6534108721198407,2.217551663456633,-0.7304050435594481,1.912121669079816,-0.6295725208564399,-0.9146294155305242,1.0954912597127635,-1.0033918439624112,-0.8560407400102444,-0.8881628477040874,1.0810686355536188,0.3333776881340169,-0.1700200336987
SOCS1,0.279379077755542,0.7306053027251422,0.2233603040499137,-0.38851419003825,-0.7101875957293267,-1.2505465928138042,-0.0996145063098953,1.1543006130896305,-1.0104157491025103,1.2945805742957115,-0.7745625336165437,-0.9890984989022368,0.2675777805737747,-1.0285587792150972,-1.2263399977964302,-0.9252887957875828,1.8663913684903424,1.595539020425034,0.9913931979065874
H1FX,-1.8046571778529892,0.8298359964244488,0.6763553605585131,0.5631615583228331,-0.1248492595799616,-0.7151136714904732,-0.58247937375561,1.6669585005645804,-0.6945709339339285,-0.2838818814422147,-0.8065614741847057,-0.0702405258155134,1.855059336180949,0.5272090636393634,-1.6269482535301445,-1.1290469346102463,0.3094062061581793,0.1198272781116367,1.290536186235285
ANO9,0.3786724873483346,1.289943252947293,0.7889365938133424,-0.1824651519805891,-1.0075442560572712,1.1340312649689477,-0.7764395184062303,1.643351882775718,-1.0276766577763763,-0.9520906877198212,-1.0385515437260184,-0.7158225376927353,1.2351674217961754,-1.0248121891513664,0.3524981798964893,-1.047460400639927,1.7891626883627303,-0.3002268319605584,-0.5386739967981372
KMT2A,0.5095054899588776,1.1101423026759576,1.0402589207222166,-0.4973387414524827,-0.5993127469342932,0.4743342444370151,-0.0626819852446143,0.7016652322844319,-0.9687050340991142,-1.070843400635139,-0.7440145662718317,-0.6084402029304482,2.892111062038286,-0.4165990823133428,-1.3450808296316827,-1.0205346856637765,0.7036379322222753,0.2677338684387383,-0.3658377776010738
BICDL1,-0.3178287495134856,0.4789359051233322,0.4820465125883854,-0.5873197770267404,-0.6234036752605971,0.0492271876172722,-0.4516185166683875,2.453144676470026,-0.6351859060723988,-0.5876206623736414,-0.5898706947956689,-0.6525615717552465,2.90427757706806,-0.6043236262605675,-0.6525615717552465,-0.631691915320785,0.4058960929869787,-0.0319426919108132,-0.4075985931404757
CXCR4,1.6766762889083346,0.7709720949675825,0.5925458242386539,-0.907756426603352,0.0913129363244208,-1.4599758744227167,-1.457982553672059,1.2216879065518236,-0.8116707643277776,-0.8562305830592521,-0.7108940696574733,-0.0589507563458755,0.5753365438203726,-0.5307269394500035,-0.4058255072544209,-1.0818568795666903,1.226098937984572,0.3402066906850429,1.787033130878819
PPP1R16B,1.8754508376535295,0.3797681472486605,0.3866193328705293,-0.469720239962664,-0.6554820953721944,-0.3838874445876554,-0.9742507956558958,1.68552185308021,-0.9561892156315231,-0.8442473693430212,-0.9301001388999748,-0.2395423682984542,1.4220314072052396,-0.950594132912387,-0.9742507956558958,-0.9632632102368142,0.3421144425592503,0.5770733488014874,1.6729484371375731
ZEB1,0.1773205051535082,0.5766886053875401,0.3500823932970248,1.6272643593404357,-0.6478326751275163,-0.9821151316667232,-0.9329559346814356,1.7831886640157826,-1.0331258234664042,-0.9718689749027436,-1.0215111864484514,-0.1992840765158982,1.8210799287463324,-1.013303102816537,-0.2501303616647294,-1.046244009174329,1.222488519621299,-0.0423069186025715,0.5825652195054168
RHOF,0.2273773305921757,1.0029903769643518,0.7545920847108326,1.209752078394399,-0.2299192032198822,-0.871575401446833,-0.3627660606574599,1.9995496850545624,-1.0347589165979545,-1.046641104841072,-1.0742888441639424,-0.7441841676312305,1.274764455352421,-1.0889032760812658,-1.0760045865209809,-1.1154850185800758,1.1358958419724223,0.3624336246670459,0.677171102032485
ITGA4,0.1546751860523993,1.479809197591073,0.4428404712773645,0.0802540773609669,0.7554987873506176,-1.349762598912451,-0.45321638785342,2.4742859687632754,-0.9156305751321264,-0.6555263723999012,-0.7384221129448246,-0.3227116095390374,1.5452639420005057,-0.8915240255028901,-1.183956236513478,-1.094627365864053,0.2733781824034019,0.1327808976936402,0.2665905741689363
S1PR1,1.0144165082877,1.5104659786200805,0.0124795963518019,-0.7690231660851721,-0.7415182124205002,-0.7535871873070681,-0.197436009206154,3.085544006263288,-0.7842934887216175,-0.647085399318159,-0.4048282084715545,-0.4870374592776156,0.4804996859075814,-0.7971773383622482,-0.3084830551076988,-0.8136307125727668,0.5618880572092475,0.7424754331794802,-0.7036690289686254
ANXA6,1.3106825574182768,1.0365900468366729,0.8032905732274175,0.013007634969952,-0.7929274964581172,-1.2508227035966035,-0.7278380644833404,2.0444280479406185,-0.908590699041172,-0.6671508857300973,-0.8083723970924733,0.5622780468859849,1.4301221037470082,-1.100383131421535,-0.9521047309635846,-1.2500702071350436,0.7275947843021874,0.374483741257322,0.1557827793365258
P2RY8,0.4060518607726214,1.7503943830812263,0.8623860144779139,-0.5908214480286952,-0.7929904751426936,-0.9883711799045604,-0.8236943789826268,2.577928917498688,-0.9211818876937634,-0.530684030357766,-0.8450778554325342,0.4170952840277265,1.15723275470061,-0.9766503530422164,-0.3468783549957818,-0.9975733812338934,0.346678956031004,0.4288645500654146,-0.1327093758406741
FYB1,-1.0413485412509462,1.3662797690338186,1.12148718976495,-1.074379132281106,0.2755325947030342,-1.130430443343977,-1.0410663843753545,-0.8502725016483274,-0.0167289018955873,1.6535777047695284,1.034120564600496,-1.127925673127529,1.7537975384670703,-0.2726975866266724,-1.0249426783334334,-0.4813453398670574,0.97143889837693,-0.1507324165111014,0.0356353395452653
PIM1,-1.08271323987806,1.751047160525874,1.083243083177645,-0.9892201987367938,0.1297583427410438,-1.3984099314205416,-0.7004789185891078,-0.7669653476469588,0.0082791219443443,0.9987350957792334,-0.1523476116832227,-0.3651311692658006,1.6122179109414747,-0.7035782280254895,0.0017110909370754,-0.554486826088765,1.261825748204496,1.237363493468267,-1.3708495763847142
GIMAP7,-0.782481965422248,2.095619771568455,1.6883260228649106,-0.7815692013917783,-0.5338657760268445,-0.7704071615691127,-0.7275393666531443,-0.7408382716365408,-0.5143820516250487,0.77200566985904,0.3187464735601839,-0.8300005926112289,1.89825090380947,-0.5384902239793976,-0.67974569007288,-0.692116472830437,0.2773906029475642,1.237316876330731,-0.6962195471216942
GIMAP5,-0.8564695428148147,2.199385644401763,1.6705602747173085,-0.862256797794252,-0.6324679436294027,-0.8956407330698033,-0.5244585149660863,-0.8484813893950492,-0.5098399604844627,1.2065946819874973,0.8186783985519903,-0.8831315314551544,1.1492906882068732,-0.6400577926835017,-0.4744352063090319,-0.644978311528747,0.2104355308409769,1.2541457573657235,-0.7368732519418281
LCP2,-1.082636497724925,1.2394382124496963,1.0975152419568954,-0.952166505227059,0.6865355014268909,-1.3723388338753837,0.9628590943542896,-1.157642962426433,-0.0713673901453028,1.3234504350544538,0.3368874171566323,-1.2203262294919577,1.1960400505754485,-0.2954031928652799,-1.3308442931353988,-0.1816259987178623,1.0822226423022965,0.7841076063185682,-1.04470429798557
OSM,-1.068658920926427,1.0874793779295793,-0.2806213242930498,-1.0941773077138477,0.8536368660069908,-1.2172552451641467,0.9373984695481732,-0.8051558136756048,0.0342091455073799,2.2059747184711864,0.6305142734590681,-1.0750339897700258,1.466074838558944,-0.6907208823086912,-1.2172552451641467,-0.4713103336745931,0.2763043503610706,0.8236994535927465,-0.3951024307446058
IFITM2,0.0102725088297991,0.7692918419772701,1.054010685895832,-0.8667620597467371,0.2688955081378792,-0.9673032632944678,0.3952123811368012,-0.9930900261179436,-0.6277538942227647,2.124145104416577,0.1698074633767067,-1.1625692401426515,0.7786350888184721,-0.9954863404968224,-1.1338900994441274,-0.976788826424846,0.0769553534936757,2.0653975241063187,0.0110202897010298
IER2,0.9785124472238304,0.6091315078502106,0.5622415713208435,-0.9247493254769144,0.963138745303775,-0.8520697296254641,0.413015241778416,0.0395201675644689,-0.5617019330504189,2.474706005540262,0.2201796979931345,-1.0047791053410366,0.3683184961801384,-0.927633492945629,-1.887273572672211,-1.1939963696673483,0.5023902810365103,0.7873684929899007,-0.5663191260024677
ISG15,-0.7484491916753719,-0.2558681724085794,-0.1995135360495152,-0.6754962651210639,-0.360399482600322,-0.8341360439353801,-0.8706050630843302,-1.000087053675408,-0.1793116609295989,2.923810793329839,0.8489047076398951,-0.4048938204678546,1.8733885119686775,-0.3460947674843415,-0.9126044426148712,-0.0397098090210761,0.5192653896968672,-0.3311574581895125,0.9929573646219456
CCL3,-0.7577647826620102,-0.5949358436503798,0.2313982123879195,-0.7308963895572202,0.1446229122154186,-0.5074381274101253,-0.7999160469456178,-0.408548355114969,0.0845364907004238,2.362634120843913,0.993785828944396,-0.7529091625766329,1.5820676399175737,-0.656106113458292,-0.8143318941927755,-0.2522575066045607,-0.7526547772071603,2.1749094657966377,-0.5461956714265379
MAL,-0.5694969869220617,2.788601382599226,-0.30873814178978,-0.6455849647417362,-0.6069327889938334,1.4576123974395123,-0.6455849647417362,-0.2886290919387929,-0.6072594315106714,-0.6175907787110286,-0.6236058635613565,-0.4654250205695576,-0.1882707720518279,-0.5085674018773926,0.2520060566411575,-0.5811718125530588,2.2903947183185336,-0.2763051324303838,0.1445485973947888
BFSP2-AS1,0.5589968217326622,0.7079290824634273,1.0579085246493332,-0.6104683351585137,-0.6104683351585137,-0.6104683351585137,-0.6104683351585137,-0.6104683351585137,-0.6104683351585137,-0.6104683351585137,-0.5527522270807929,1.738698569654192,0.4968651610033632,-0.6104683351585137,-0.6104683351585137,-0.6030048036206076,3.04652650693017,-0.3464842841466103,-0.6104683351585137
CD70,0.9498401722688998,0.0604895699100761,0.0585593832002697,-0.6127097998264933,-0.5701484328871838,-0.6396641268057676,-0.5604449295216072,0.2171310365199262,-0.6326542300801882,-0.6153512252307257,-0.617143376091218,1.2911731813546237,1.3968294149276663,-0.6294541586646714,-0.6396641268057676,-0.63473279418688,3.1822629474134563,-0.4675939380535852,-0.5367245674408313
CCR9,0.6349655390765431,0.3893955290120471,-0.1293157992936418,-0.5207023724338683,-0.6993489982860226,-0.6993489982860226,-0.6993489982860226,-0.6993489982860226,-0.678290951893125,-0.6993489982860226,-0.6499097597152337,3.104428284854603,-0.1257165325906954,-0.4815840413893141,-0.6993489982860226,-0.6760171154987745,1.5578224443693145,0.8463018791705056,0.9247168860477768
CD27,0.6488895956185725,-0.1366416804830721,0.3636007268711542,-0.5111761952706101,-0.5143517925607785,-0.5058393253032722,-0.5115348381945856,-0.5104297161317477,-0.5230585205670523,-0.5062768982823234,-0.5179518249112012,3.148789891355891,0.2076159902264826,-0.5223589232648258,-0.4392224413534349,-0.5224730934798727,2.2797943500220703,-0.4342232294047488,-0.4931520748866454
PIM2,-0.1188013151866345,0.3712481136950657,-0.138737632817131,0.043096019598209,-0.5880801514463083,-0.4603506420519248,-0.6546697851030477,-0.0690698040705881,-0.6881327295624863,-0.685073726125014,-0.684803999491889,2.942504303278342,0.2527763946858393,-0.6740934010252584,-0.6807056549739848,-0.6880097169088082,2.510292297303249,-0.0619686883862627,0.0725801185886317
ISG20,0.3235179733072169,0.3386351955021856,0.6236855749817005,-0.4736439823740274,-0.8504442484443736,-0.3671104959054831,-1.1111877013226976,-0.6894790137756395,-1.0521972502080066,0.7927806404782131,-0.7645890273041934,2.187411633169961,1.185470702213685,-1.1066840582412003,-0.7261705254413626,-1.0971616666843376,1.8146397611110323,0.0577718628946355,0.9147546260426924
PRDM1,-0.658103063635735,0.6832480838817618,0.2897826829923741,-0.7816911146249379,-0.4273925090025984,-0.6123048527387449,-0.8014321592639252,-0.6133670567697816,-0.7130729531604038,-0.2339481092508866,-0.3248750745011179,2.1256172272686187,1.2133955191012271,-0.7503412512840437,-0.308875276770282,-0.7940282334099361,2.630803448082768,0.7299140506868427,-0.6533293576011984
GLCCI1,-0.1860891029501084,0.4402096199113511,0.4806198042914111,-0.9229242408444652,-0.7111554078529478,0.7964709753545288,-0.6315616075192597,-0.8607741124011841,-0.8671620601186849,-0.8779732051157689,-0.7999788732150332,2.3446139454489443,1.2039291687287046,-0.8320817711500708,-0.5395339966678931,-0.8814798094385422,2.054672650315621,0.4456391887249246,0.3445588344984716
TNFRSF18,-0.3245523442106575,0.2174281219356338,-0.3554575256488932,-0.3916364919040672,-0.3017712591190763,-0.4544402278233446,-0.2265637745199154,-0.2073902673939862,-0.4533734405371321,-0.447988473896472,-0.4517901101085436,-0.3611433753109219,0.2076194169004163,-0.459613695851965,-0.4698038941790655,-0.4650698754933276,3.722652199656016,1.6453058528109272,-0.422410835305624
SERPINE2,-0.1982207211292368,-0.1406393419489964,-0.2599939969118319,-0.4271345218365118,-0.3996142808842174,-0.4271345218365118,-0.3676585541885457,-0.2524342184634325,-0.4211954288808212,-0.403817891753233,-0.4231582554166313,-0.3735431482389156,0.3206033685989675,-0.4158485532717415,-0.4271345218365118,-0.4222387933809599,3.731129555744968,1.673216379825807,-0.3651825541916436
IKZF2,-0.4751725759527206,-0.4895087727861766,-0.3785039158545538,-0.3736328540383083,-0.4426377169270567,0.8800041546465788,-0.0403120964647319,0.0722220406039139,-0.4371398813905073,-0.5470191288400685,-0.4605439762451187,-0.5505570815356792,-0.1042094415581208,-0.2816645365988617,-0.5697430870739034,-0.2195555887663489,3.952432518822968,0.4276042689609349,0.0379376709977607
FBLN7,-0.3940861991184292,1.3200372088923067,-0.3636361577299575,-0.4215123923562582,-0.4068888626891819,-0.3993010134357606,-0.4257434652734407,-0.3962748176369889,-0.4198747238581269,-0.4035565853584029,-0.4112105455619647,-0.4050473719172634,0.4435756427371318,-0.4105252007116151,-0.4257434652734407,-0.4214300115362319,3.783567565245487,-0.371025461523712,0.5286758571058493
