,15,5,18,14,17,16,4,2,9,3,0,11,7,1,8,12,13,10,6
NMB,-0.7075244006116109,-0.5602919822460772,-0.7258270872016058,-0.5438019661132314,0.6909991702886624,-0.40602010293512425,-0.7017802319705869,-0.68812917584778,-0.16609062625315113,-0.7123982571078594,-0.6327083410513364,-0.8479065975661851,2.8306319253256995,0.8307399174225902,0.19155936101316515,0.8303103034441067,0.02279907619590952,-0.7364602700290928,2.031899285243507
HP,-0.4734387979000709,-0.5099647090828963,-0.5081346825543336,-0.5112161824379161,-0.4299068537846394,-0.35422526803863774,-0.5091575614696208,-0.46977465871152635,0.09632416110937693,-0.5001778318472235,-0.40283700690682933,-0.2890528414571078,0.8227848231436217,0.8288699324573923,-0.17376237069109968,3.7970343023740054,-0.5061994065559057,-0.5141751871513802,0.6070101395047878
PPBP,-0.3664636713020986,-0.35992225713277765,-0.36646368627215037,-0.3635531626652058,-0.20961086505224605,-0.1716888334379971,-0.36646365010281373,-0.3664636415734683,-0.28883770072274945,-0.3515481415080189,-0.19817302143301757,-0.36646364069529824,1.0642617233045506,0.07419106521267899,-0.32043071738255186,-0.3268771847876947,-0.3654429197482002,-0.3664636854373164,4.016413990736376
FABP4,-0.4795697983785786,-0.4800360220652901,-0.4844596949121595,-0.49094672044406623,-0.4552374597242027,-0.2788588484387473,-0.48179443839477537,-0.48211436909924965,-0.4608613312271153,-0.4968316252769358,-0.42971648433639825,-0.47512494014745316,3.4562535075821703,0.7251287313646467,-0.18729514008520146,1.6772395367189663,-0.48963101645704166,-0.48958053675465235,0.8034366500760837
RBP4,-0.5080317586177057,-0.5165306680053,-0.514864265633429,-0.5167837928117737,-0.47723158227623663,-0.2965813827921684,-0.5189886940395007,-0.5063747384465945,-0.4569532765858785,-0.5255585208579286,-0.38137825869201436,-0.48731211990275386,3.5882695132923965,0.8345845049963676,0.40450062058778485,1.1775911764559206,-0.5260446691663433,-0.5218990786411981,0.749586991136354
EMP1,-0.6362947041909595,-0.549990095711346,-0.6383282458444198,0.10848189845739409,3.4906245286873676,0.22043366532574035,-0.5876751596040501,-0.5809985611232211,1.8177111615597716,-0.04664251318246005,0.3643590049887206,-0.645459813008139,-0.38767703289457417,-0.15648172121334372,0.027983284105387668,-0.5748388203235556,-0.4347247501788284,-0.6124875310740806,-0.17799459477540414
F13A1,-0.5219579163207239,-0.5187536756052074,-0.5233475609394895,0.7404928877685212,0.3620336173381301,0.5133750286098636,-0.43651256093873547,-0.33702456223795385,0.1742718167248764,0.7105637236082183,3.7990176731260044,-0.5252731567724649,-0.5186550525749735,-0.4777789117549964,-0.42978629289182363,-0.5183723058311839,-0.49561212917744973,-0.47906432260625376,-0.5176162995243565
MMP9,-0.39364355633654885,-0.36953853719844965,-0.39364363824352466,0.028333767142373185,4.088273073942573,-0.014164815293973352,-0.39364344034701626,-0.39364339367964957,-0.16050954929025807,-0.2686662336444848,0.6491580767794803,-0.39364338887483985,-0.3905985648179033,-0.3558221961868528,0.21409560959618015,-0.3876916731468466,-0.34874670191152063,-0.33416692158195327,-0.38173791690678593
SGK1,-0.7634037429010622,-0.681621232523402,-0.8600956738364209,0.7736434522059263,3.3783073575454727,0.5239252506157063,-0.1278674278082173,-0.8064869963955253,0.6259341529803225,0.9766620242134898,0.5751196890801455,-0.8309222612790994,-0.23837147430520653,-0.31377137304158037,0.2693400886789459,-0.6244684818325753,-0.7037806743454096,-0.801926885677552,-0.3702157913739587
MS4A6A,-0.9149367316210172,-0.906854345395875,-0.9136915392223797,1.9660167520551215,0.48930344109180346,0.251278197351204,-0.9107129265835131,-0.9139363762531771,1.446762420951468,1.37910653700974,1.9913781138898363,-0.9166863203231149,-0.2259693488431568,0.07007171351617664,0.34470500617854016,-0.16319966591972992,-0.8964235680299044,-0.8843479343092107,-0.29186342554280986
SELENOP,-0.30073946165230514,-0.30589629516414596,-0.307336808062233,-0.3041060558464772,-0.25456874556807224,0.28973479582658873,-0.28155659934552857,-0.3140628655431753,-0.27485045808006114,-0.30330494982638867,4.175218267172848,-0.31406286464661987,-0.29322374878272667,-0.27583718313315253,0.2747652567281105,-0.2978901465217668,-0.3084384651326307,-0.3048642903267883,-0.29897938209547753
FCGBP,-0.42313900536134613,-0.3013087599069817,-0.12349041146631505,0.6914026003290411,-0.028033422356759295,0.4029259667750305,-0.42313886819570234,-0.4231388130083139,-0.3677448588149531,-0.4231390606323835,4.052964913300562,-0.4231388073262941,-0.39919428635659465,-0.3857734485035276,-0.10045857721718104,-0.3932596189661509,-0.36535170844101067,-0.16378950097879472,-0.40319433287232226
STAB1,-0.5809974188607602,-0.5880868659532549,-0.589198512837178,-0.46068116549800037,0.6118828646578919,1.293199096724046,0.5618483599574413,-0.513492613460533,-0.31709918900226625,1.8155664380103738,3.0604692327527996,-0.5919372881938805,-0.5873233310468142,-0.5397676356905703,-0.3068761752879323,-0.5881741855638799,-0.5439365687636069,-0.5509887643313536,-0.5844062776125257
LGMN,-0.5804159755062483,-0.7350863887776965,-0.7409871837573504,-0.196390199092681,1.0632104047793505,0.21665555054097105,-0.7363533074534785,-0.672436632165548,0.0791921199260559,1.2119623587026132,3.2561448178573595,-0.696757105430341,-0.3331921521653673,-0.2789358553757673,1.162938255254063,-0.5441040534302671,-0.6626006254848328,-0.7175676036055407,-0.09527642481529357
SLC40A1,-0.48430090398944486,-0.3766150721181514,-0.483170845620385,-0.1392627862535648,-0.2701551013419494,1.073921684861322,-0.09619593899862214,-0.4959559737522329,0.09774332019440227,-0.40059869542584586,3.8934734596448717,-0.49595597121902246,-0.4303056903024783,-0.17743142397867928,0.5565965396794492,-0.4512244050481566,-0.4000853630857374,-0.473501839449755,-0.44697499379601635
FOLR2,-0.3429005939651613,-0.42042965174785085,-0.42583290372066324,-0.3360090099847212,-0.005946843768979329,0.1481286367951738,-0.36542359892617077,-0.4165533509690217,-0.028031370413116125,0.10532231583836177,4.15360314844943,-0.4172968388039152,-0.2509971137019376,-0.23397546354270818,0.19925478492092907,-0.2508659057348087,-0.4118258212319575,-0.41653473482967074,-0.2836856846632126
CCL13,-0.3788512529415037,-0.37471298960364774,-0.3775239490557256,-0.35977884296660834,0.49562959794228284,0.0367656158236755,-0.37885121053078125,-0.3788511934672007,0.24738882597367845,-0.24367041308936427,4.1140519890718314,-0.37380092953489114,-0.36038330292050563,-0.2978594482003307,0.04458526115973,-0.36990461041749567,-0.3747905410741725,-0.3690300608068486,-0.3004125453621212
CTSK,-0.6614350954172118,-0.47115493592532687,-0.5848321207824485,-0.6803409482462692,0.8861387824069648,0.18168494102169358,-0.7377126306857059,-0.7377125267556656,0.3954559319337621,-0.41228918503683387,3.2559499227668454,-0.7377125160551674,-0.051456910051142966,-0.1166057962052418,1.8329440624142708,-0.18713501805177968,-0.5912829930564985,-0.6280875999714871,0.045584635697243504
RNASE1,-0.5353499081857656,-0.5298612742755533,-0.5347840984582274,-0.5213027890012907,0.6270404354829572,0.010848273663757164,-0.526647483185149,-0.5242843399492512,0.5283812729804792,0.09441685186297218,3.8490726760117315,-0.5392894192655698,-0.40387175521623114,-0.05178104533177201,0.7440625995405882,-0.5043934410445201,-0.523684129274344,-0.5165474394825145,-0.14202498687229662
PLTP,-0.4687846487476071,-0.4847528479484857,-0.4812023256027241,-0.4462733967251205,0.05883815988650408,0.5915492381924947,-0.4828720211189968,-0.49378044679611177,-0.3439506191130834,-0.00719428688477015,3.9212320853805087,-0.48741543905142515,-0.11341677009332025,-0.12997928750017881,0.9368093595735559,-0.28466948352210475,-0.48579102431117466,-0.466614360335179,-0.33173188528278064
CHI3L1,-0.4516246345857219,-0.4516247938396978,-0.43593363053146794,-0.44740462615243803,3.275812694567859,-0.08231635266502753,-0.45162440034130624,-0.4516243060951291,-0.2059750943870149,-0.31621418227187065,0.3174450546096955,-0.45162429639166857,-0.4136677336351276,-0.33345759574722617,2.3968554907952684,-0.3738110007064737,-0.4151960431788227,-0.4516247907747564,-0.25638975866907354
SPP1,-0.2909553865178594,-0.2898111955961168,-0.2889873663400465,-0.26720166900442066,4.221477025649555,-0.2024882831430159,-0.2883637374746775,-0.29063816391878566,-0.17904832557468586,-0.2304811338710819,0.09442501898668468,-0.2931450994753098,-0.2855803470531731,-0.2696289663773068,-0.023575518392040504,-0.28814915882234904,-0.28630628496353083,-0.2861582025290152,-0.25538320558282473
NCF1,0.32237655570395046,-0.48203639185012065,-0.6550456001850178,-0.3285914417867122,0.11793066597456853,0.6404740572206528,-0.7537946880075588,-0.7511621424906071,1.6237910292153876,2.9796019159060734,1.1117018172541429,-0.985475246094856,-1.0255093620700393,0.39391701462475287,-0.335130694963807,-0.0557716976023482,-0.7883425994441081,-0.9476093706996134,-0.08132382070474253
C15orf48,-0.5750937832495167,-0.5691413448299031,-0.573092677880027,0.6737303682287279,2.342672506600293,-0.37783021100318065,-0.5672780625681478,-0.03216866181100161,0.0806901138230999,3.13683602476205,0.09761936721531249,-0.5725348023725902,-0.4724158672010541,-0.4479084241124121,-0.24965180790537553,-0.46371325993958046,-0.5667308281265656,-0.5547431577196585,-0.30924549191047096
FOS,-0.9413187105930307,-0.9397815738763166,-1.0752407740529926,0.33734461095389656,1.1391991041455911,1.4800245486806185,-0.6012867754343013,-0.9237305334134553,0.8042488882817345,2.45397811384726,0.9483433951730899,-1.089493252247373,-0.3822844376890629,0.7496557846395318,0.12552291405136148,-0.1250124743705545,-0.9332532804085869,-0.9405350843076865,-0.08638046337972605
TIMP1,-0.7329533727711239,-0.3722250508434715,-0.7062692492286944,0.13201324244868526,3.529605110624852,-0.20843890974187704,-0.06886240462322059,-0.7068215427045037,0.4778881754307067,1.616476414176491,0.44208298307797406,-0.7824615634565185,-0.38122812306333503,-0.30255310810501385,-0.26611404872836375,-0.26407812515134943,-0.4707354541314215,-0.7091105447167402,-0.22621442849307488
CEBPD,-1.0596781537388433,-0.19019821255304356,-0.15370997052253296,0.48775175663312603,0.5031761962297324,0.3600966033026823,-1.0583999361538639,-0.5436331352422366,-0.0855942367056151,3.2038402954145853,1.6742245116783239,-1.0694219251319244,-0.5758526739111267,-0.15864718838050212,0.1335187296317622,-0.5554115657419969,-0.5690703522498521,0.32671050870714036,-0.669701251265818
IFITM3,-0.5222647998869165,-0.39399632491598396,-0.41707126456262983,0.04164722101026468,0.3604694948309056,-0.3384828977879269,-0.2597814698765871,-0.4332728685741668,0.04928464643294521,3.985738085842708,0.9080026352067523,-0.5840395133521311,-0.44095403295461794,-0.38127494099863274,-0.2611697519306588,-0.3181402753120212,-0.3271616761135181,-0.2923754313302855,-0.3751568357275
CD14,-0.8047247910117195,-0.794246649131359,-0.7977016809919245,-0.4744338176944018,0.989725982107374,0.21039915377756374,-0.7788456914259468,-0.7992046775386517,1.0658595554491255,2.195436983017835,2.5338783535807705,-0.7937727571146039,-0.4026001684727308,0.006680829642019145,0.41535949042631004,-0.1869396294833943,-0.7886525232683389,-0.7694916523399971,-0.026726309527935883
SDS,-0.47438257518063087,-0.4591342349644161,-0.4673698870220615,0.024424110180751527,3.627874117898312,-0.06235692405826527,-0.43716116215663986,-0.42069267495074947,-0.30793694923421644,1.7483329629486428,0.41849767131441457,-0.4743825261941235,-0.4556371461563085,-0.447942577235505,0.03227433934126557,-0.4683491845095676,-0.4666428567044599,-0.4484265609189861,-0.460987942397455
CCL2,-0.42599374012866964,-0.42641938640380306,-0.4289036423312277,-0.39640812933864733,3.3461295761662004,-0.28475872560965476,-0.4204654385222153,-0.4312080796527612,-0.13817639839142018,2.2575036585216144,0.5063862997700049,-0.42998098167533266,-0.4262268948305733,-0.4124694725584441,-0.21581389568613468,-0.42769982418286,-0.42134009377738607,-0.41549388984794516,-0.40866094152074395
HAMP,-0.5001066775976226,-0.46864220622341096,-0.4865508561798791,-0.22701448298656837,3.2588429254585125,-0.18663147306372063,-0.47890205679701425,-0.5001065627995736,-0.413169046928545,2.148857173579962,0.38772727252151196,-0.5001065594084921,-0.4422709905193648,-0.44622474948329255,0.7752218984511745,-0.4856993170644488,-0.4977168108352614,-0.46014414237312345,-0.4773633377508426
IL1R2,-0.5305601672375007,-0.5133950731069346,-0.5103378165364563,1.3907721377425546,0.8062608296646653,-0.43697921667699047,-0.5305600564099344,-0.15999258867996896,-0.34182252773056065,0.9358561654211157,-0.25542174414722163,-0.5305600072284616,-0.49892056284095226,-0.4279103758871781,-0.3671326454468358,-0.513641379386322,3.5219059295713313,-0.52057973529344,-0.5169811657909089
GBP1,-0.5012823071428435,-0.3673616162236725,-0.4125112793862889,-0.3981428071679394,0.1801564057786727,-0.2493461738582245,-0.5964414417915511,0.12009126525251165,-0.29661885940997196,4.01243693441678,0.8044223218699846,-0.6235730135561907,-0.4293367314416353,-0.2860266615712391,-0.41228725706522856,-0.32658220103471086,-0.019040527648972197,0.030836970796176026,-0.22939302081565544
IFIT2,-0.39435280592982763,-0.4630498124969134,-0.502387959936539,-0.3119730429688562,0.06354247154174027,-0.24336376146084546,-0.44064057223906955,-0.4837204135851167,-0.08994505251702717,4.141865040840452,0.3149787777668006,-0.5102570236136121,-0.20616584551890563,-0.11583755161569671,-0.21065173912331178,0.05869109612288453,-0.27402071003332107,-0.29294465756448174,-0.03976643766835348
VCAN,-0.7641082831198798,-0.7562698507708262,-0.7640782537580852,-0.4417530290253309,1.4262001439261074,1.1056611553373201,-0.7474298837990137,-0.7442736085198959,2.9241319364984135,0.9754986004607694,-0.129565781328143,-0.7629797596449944,-0.4764226771746849,0.8992196220150531,0.4115508871797898,-0.4669013657953998,-0.7591732435490027,-0.7509570156849406,-0.17834959324725141
S100A9,-0.7318100457738173,-0.7318278659499842,-0.7331457734096897,-0.6912705899943111,0.9740012216669375,-0.20577149136302647,-0.7324616594695469,-0.7297750414175653,0.8069147790643906,3.4305793816095886,0.3267521266765654,-0.7254666920220716,-0.28686899222547835,0.22470411546724306,0.17159657550390933,0.4620962017278437,-0.7262622486887761,-0.7188077706872589,0.6168237692850526
