,factor,feature_name,weight,view
857,2,tonal.tuning_diatonic_strength_essentia,-0.01486246444022266,2
858,2,tonal.tuning_equal_tempered_deviation_essentia,-0.2776034883185,2
859,2,tonal.tuning_frequency_essentia,0.00877860345995643,2
860,2,tonal.tuning_nontempered_energy_ratio_essentia,-0.3184232638112993,2
861,2,lines,-0.09775251640291407,3
862,2,words,-0.050271936353833986,3
863,2,verses,-0.1840490274982936,3
864,2,words_token,-0.06166217699903352,3
865,2,unique_words_token,0.023990614320476143,3
866,2,length_mean_words_token,0.067539894315023,3
867,2,length_max_words_token,-0.10163428148823467,3
868,2,length_mstd_words_token,-0.07613818092685261,3
869,2,polarity,0.007717269006612547,3
870,2,subjectivity,-0.007063874334030491,3
871,2,DET,0.00041633226955793684,3
872,2,PRON,-0.033808118912283865,3
873,2,CCONJ,0.2779552015375825,3
874,2,ADP,-0.000864806038230883,3
875,2,PUNCT,-0.18899649004117522,3
876,3,zcr_mean_pyAA,-0.6321484877549237,0
877,3,energy_mean_pyAA,-0.5288977290466176,0
878,3,energy_entropy_mean_pyAA,-0.6562263496865601,0
879,3,spectral_centroid_mean_pyAA,-0.3837909668392233,0
880,3,spectral_spread_mean_pyAA,0.2397379320228333,0
881,3,spectral_entropy_mean_pyAA,-0.6651683346961704,0
882,3,spectral_flux_mean_pyAA,0.6424651966421565,0
883,3,spectral_rolloff_mean_pyAA,-0.6715409563748743,0
884,3,mfcc_1_mean_pyAA,-0.6634124924672811,0
885,3,mfcc_2_mean_pyAA,0.6829603094575509,0
886,3,mfcc_3_mean_pyAA,-0.08855892533852398,0
887,3,mfcc_4_mean_pyAA,0.14428078352904702,0
888,3,mfcc_5_mean_pyAA,-0.1029029801959491,0
889,3,mfcc_6_mean_pyAA,-0.02392324510267684,0
890,3,mfcc_7_mean_pyAA,0.1515568366300594,0
891,3,mfcc_8_mean_pyAA,0.12579491162334497,0
892,3,mfcc_9_mean_pyAA,-0.0121852707786812,0
893,3,mfcc_10_mean_pyAA,-0.1057111997840351,0
894,3,mfcc_11_mean_pyAA,-0.14866422549684064,0
895,3,mfcc_12_mean_pyAA,0.004308312826167726,0
896,3,mfcc_13_mean_pyAA,-0.10010524935106332,0
897,3,chroma_1_mean_pyAA,0.29651858050755026,0
898,3,chroma_2_mean_pyAA,0.01910424028967979,0
899,3,chroma_3_mean_pyAA,0.4079981839373754,0
900,3,chroma_4_mean_pyAA,0.17441611677246804,0
901,3,chroma_5_mean_pyAA,0.3520851810540804,0
902,3,chroma_6_mean_pyAA,0.008607346971171768,0
903,3,chroma_7_mean_pyAA,0.29417874193353694,0
904,3,chroma_8_mean_pyAA,-0.24115205433889622,0
905,3,chroma_9_mean_pyAA,-0.0360353793323419,0
906,3,chroma_10_mean_pyAA,0.18001783767688886,0
907,3,chroma_11_mean_pyAA,0.3566166556492183,0
908,3,chroma_12_mean_pyAA,-0.021071358713604885,0
909,3,chroma_std_mean_pyAA,0.5947894923891339,0
910,3,delta zcr_mean_pyAA,-0.3421862063745334,0
911,3,delta energy_mean_pyAA,-0.2029426685990895,0
912,3,delta energy_entropy_mean_pyAA,-0.3090444032980902,0
913,3,delta spectral_centroid_mean_pyAA,-0.011484109707225748,0
914,3,delta spectral_spread_mean_pyAA,0.1739954372529596,0
915,3,delta spectral_entropy_mean_pyAA,-0.3423103268384505,0
916,3,delta spectral_flux_mean_pyAA,0.3340968220749602,0
917,3,delta spectral_rolloff_mean_pyAA,-0.30437961131497226,0
918,3,delta mfcc_1_mean_pyAA,0.061731961992875166,0
919,3,delta mfcc_2_mean_pyAA,0.34875686336128336,0
920,3,delta mfcc_3_mean_pyAA,0.0012438366336438495,0
921,3,delta mfcc_4_mean_pyAA,0.10827629738392727,0
922,3,delta mfcc_5_mean_pyAA,0.05079593518133423,0
923,3,delta mfcc_6_mean_pyAA,0.018414236087531923,0
924,3,delta mfcc_7_mean_pyAA,0.0480716659812805,0
925,3,delta mfcc_8_mean_pyAA,0.0041252896656257506,0
926,3,delta mfcc_9_mean_pyAA,-0.02742308075221983,0
927,3,delta mfcc_10_mean_pyAA,-0.03465025051139091,0
928,3,delta mfcc_11_mean_pyAA,0.029629866492262392,0
929,3,delta mfcc_12_mean_pyAA,0.03552359536362761,0
930,3,delta mfcc_13_mean_pyAA,0.02763092048881648,0
931,3,delta chroma_1_mean_pyAA,0.08222096838269309,0
932,3,delta chroma_2_mean_pyAA,-0.0864690937024257,0
933,3,delta chroma_3_mean_pyAA,0.14143339382678347,0
934,3,delta chroma_4_mean_pyAA,0.0247229561441411,0
935,3,delta chroma_5_mean_pyAA,0.05172194289935249,0
936,3,delta chroma_6_mean_pyAA,0.007289018162691871,0
937,3,delta chroma_7_mean_pyAA,0.16336730733740734,0
938,3,delta chroma_8_mean_pyAA,-0.13127553201741515,0
939,3,delta chroma_9_mean_pyAA,-0.0198483472735024,0
940,3,delta chroma_10_mean_pyAA,0.10270912942660798,0
941,3,delta chroma_11_mean_pyAA,0.14873388539012325,0
942,3,delta chroma_12_mean_pyAA,-0.07092065213761867,0
943,3,delta chroma_std_mean_pyAA,0.2784258795004427,0
944,3,zcr_std_pyAA,-0.032059873723322425,0
945,3,energy_std_pyAA,-0.18775668060849146,0
946,3,energy_entropy_std_pyAA,0.4652569423215573,0
947,3,spectral_centroid_std_pyAA,0.3549246957362801,0
948,3,spectral_spread_std_pyAA,0.563624061749889,0
949,3,spectral_entropy_std_pyAA,-0.14266127007467652,0
950,3,spectral_flux_std_pyAA,0.14940803699272528,0
951,3,spectral_rolloff_std_pyAA,-0.014454701939973315,0
952,3,mfcc_1_std_pyAA,0.2301238458424809,0
953,3,mfcc_2_std_pyAA,0.18804699416011347,0
954,3,mfcc_3_std_pyAA,0.29634415383420704,0
955,3,mfcc_4_std_pyAA,0.21579684989211315,0
956,3,mfcc_5_std_pyAA,0.3576961179554775,0
957,3,mfcc_6_std_pyAA,0.27114260873806634,0
958,3,mfcc_7_std_pyAA,0.16141529687742365,0
959,3,mfcc_8_std_pyAA,0.13748411801800325,0
960,3,mfcc_9_std_pyAA,0.05592241417800757,0
961,3,mfcc_10_std_pyAA,0.03893725471619582,0
962,3,mfcc_11_std_pyAA,0.06115480575779805,0
963,3,mfcc_12_std_pyAA,0.1448906712544646,0
964,3,mfcc_13_std_pyAA,0.30403959112204804,0
965,3,chroma_1_std_pyAA,0.3724103453222328,0
966,3,chroma_2_std_pyAA,0.1777949291843174,0
967,3,chroma_3_std_pyAA,0.45233872809155234,0
968,3,chroma_4_std_pyAA,0.23591687082538965,0
969,3,chroma_5_std_pyAA,0.3825508333555446,0
970,3,chroma_6_std_pyAA,0.12600271721155223,0
971,3,chroma_7_std_pyAA,0.30549237041300814,0
972,3,chroma_8_std_pyAA,-0.035310495779187955,0
973,3,chroma_9_std_pyAA,0.09008688063583772,0
974,3,chroma_10_std_pyAA,0.22928118178548162,0
975,3,chroma_11_std_pyAA,0.41378575329615663,0
976,3,chroma_12_std_pyAA,0.12229354843698141,0
977,3,chroma_std_std_pyAA,0.29223429111396154,0
978,3,delta zcr_std_pyAA,0.03741373528267565,0
979,3,delta energy_std_pyAA,-0.06899027453725896,0
980,3,delta energy_entropy_std_pyAA,0.4616051491216613,0
981,3,delta spectral_centroid_std_pyAA,0.5229246000234113,0
982,3,delta spectral_spread_std_pyAA,0.5589844064792553,0
983,3,delta spectral_entropy_std_pyAA,-0.00702811800135656,0
984,3,delta spectral_flux_std_pyAA,0.1429462987466135,0
985,3,delta spectral_rolloff_std_pyAA,0.08637005185278031,0
986,3,delta mfcc_1_std_pyAA,0.3908481879147269,0
987,3,delta mfcc_2_std_pyAA,0.3651548602358434,0
988,3,delta mfcc_3_std_pyAA,0.38050753463511544,0
989,3,delta mfcc_4_std_pyAA,0.29874310054286723,0
990,3,delta mfcc_5_std_pyAA,0.3309223427903844,0
991,3,delta mfcc_6_std_pyAA,0.3053790351189204,0
992,3,delta mfcc_7_std_pyAA,0.2493299476449377,0
993,3,delta mfcc_8_std_pyAA,0.24205786764128742,0
994,3,delta mfcc_9_std_pyAA,0.1927686544218582,0
995,3,delta mfcc_10_std_pyAA,0.16780869855074312,0
996,3,delta mfcc_11_std_pyAA,0.1275122727213479,0
997,3,delta mfcc_12_std_pyAA,0.17344163975547278,0
998,3,delta mfcc_13_std_pyAA,0.24758518668843846,0
999,3,delta chroma_1_std_pyAA,0.40193680635901174,0
1000,3,delta chroma_2_std_pyAA,0.1743906085357343,0
1001,3,delta chroma_3_std_pyAA,0.39920178703035836,0
1002,3,delta chroma_4_std_pyAA,0.2507118043705272,0
1003,3,delta chroma_5_std_pyAA,0.3178143877528515,0
1004,3,delta chroma_6_std_pyAA,0.12401141385271325,0
1005,3,delta chroma_7_std_pyAA,0.23474904163634994,0
1006,3,delta chroma_8_std_pyAA,-0.023183933811413763,0
1007,3,delta chroma_9_std_pyAA,0.08519197378294881,0
1008,3,delta chroma_10_std_pyAA,0.21277072505302988,0
1009,3,delta chroma_11_std_pyAA,0.3397988835775354,0
1010,3,delta chroma_12_std_pyAA,0.13694017567303582,0
1011,3,delta chroma_std_std_pyAA,0.24647646053267167,0
1012,3,tempo_pyAA,-0.01269948814700051,0
1013,3,global_highest_pitch_cents_all,-0.7141490516450323,1
1014,3,global_lowest_pitch_cents_all,-0.8980007569680946,1
1015,3,global_pitch_range_cents_all,0.12018884557372307,1
1016,3,duration_mean_all,-0.5627548193673848,1
1017,3,interval_duration_mean_all,0.059797805765213485,1
1018,3,interval_duration_std_all,0.11784439169758071,1
1019,3,global_highest_pitch_cents_onethird,-0.7731679759884341,1
1020,3,global_lowest_pitch_cents_onethird,-0.9082046041594866,1
1021,3,global_pitch_range_cents_onethird,0.05782744428778625,1
1022,3,global_vibrato_coverage_onethird,-0.19227677550490144,1
1023,3,duration_mean_onethird,-0.5981668138432603,1
1024,3,pitch_mean_height_cents_mean_onethird,-1.0075270715892233,1
1025,3,pitch_deviation_cents_mean_onethird,-0.3262831625930863,1
1026,3,pitch_range_cents_mean_onethird,-0.4334580479227942,1
1027,3,pitch_min_cents_mean_onethird,-0.9405680195386122,1
1028,3,pitch_max_cents_mean_onethird,-0.9825626070010182,1
1029,3,pitch_mean_height_hz_mean_onethird,-0.9832594464097109,1
1030,3,pitch_deviation_hz_mean_onethird,-0.7640007652829937,1
1031,3,pitch_range_hz_mean_onethird,-0.8411436114702724,1
1032,3,pitch_min_hz_mean_onethird,-0.9271832608167924,1
1033,3,pitch_max_hz_mean_onethird,-0.967977521517779,1
1034,3,vibrato_length_mean_onethird,-0.5446814658496689,1
1035,3,vibrato_coverage_mean_onethird,-0.22523112624864422,1
1036,3,vibrato_rate_hz_mean_onethird,0.10787259602546016,1
1037,3,vibrato_extend_cents_mean_onethird,-0.5569872460589157,1
1038,3,vibrato_extend_hz_mean_onethird,-0.49565943214909197,1
1039,3,duration_std_onethird,-0.4969402531975058,1
1040,3,pitch_mean_height_cents_std_onethird,0.1076694728737204,1
1041,3,pitch_deviation_cents_std_onethird,0.028914260997920323,1
1042,3,pitch_range_cents_std_onethird,-0.03304167811238895,1
1043,3,pitch_min_cents_std_onethird,0.11858968842157536,1
1044,3,pitch_max_cents_std_onethird,0.17365763771546874,1
1045,3,pitch_mean_height_hz_std_onethird,-0.4205945801297465,1
1046,3,pitch_deviation_hz_std_onethird,-0.5149350866932683,1
1047,3,pitch_range_hz_std_onethird,-0.6008767068015585,1
1048,3,pitch_min_hz_std_onethird,-0.3926412268424591,1
1049,3,pitch_max_hz_std_onethird,-0.41756826263563723,1
1050,3,vibrato_length_std_onethird,-0.48985311457961084,1
1051,3,vibrato_coverage_std_onethird,0.020107055434118042,1
1052,3,vibrato_rate_hz_std_onethird,0.3034349044010384,1
1053,3,vibrato_extend_cents_std_onethird,0.1534810582804673,1
1054,3,vibrato_extend_hz_std_onethird,-0.32011335245767636,1
1055,3,lowlevel.average_loudness_essentia,-0.20518055212609582,2
1056,3,lowlevel.barkbands_crest.mean_essentia,0.5566543039975612,2
1057,3,lowlevel.barkbands_crest.stdev_essentia,0.22978041342163283,2
1058,3,lowlevel.barkbands_flatness_db.mean_essentia,0.5573706985831831,2
1059,3,lowlevel.barkbands_flatness_db.stdev_essentia,0.5708246595552855,2
1060,3,lowlevel.barkbands_kurtosis.mean_essentia,0.6972303101480238,2
1061,3,lowlevel.barkbands_kurtosis.stdev_essentia,0.5132435686426489,2
1062,3,lowlevel.barkbands_skewness.mean_essentia,0.7499563753928669,2
1063,3,lowlevel.barkbands_skewness.stdev_essentia,0.4070911559206216,2
1064,3,lowlevel.barkbands_spread.mean_essentia,-0.6198127166876063,2
1065,3,lowlevel.barkbands_spread.stdev_essentia,0.04909754822202548,2
1066,3,lowlevel.dissonance.mean_essentia,-0.6035095970872367,2
1067,3,lowlevel.dissonance.stdev_essentia,0.6022892528364877,2
1068,3,lowlevel.dynamic_complexity_essentia,0.34953911211461186,2
1069,3,lowlevel.erbbands_crest.mean_essentia,0.2592557270461533,2
1070,3,lowlevel.erbbands_crest.stdev_essentia,0.21668878179709075,2
1071,3,lowlevel.erbbands_flatness_db.mean_essentia,0.12183685896812295,2
1072,3,lowlevel.erbbands_flatness_db.stdev_essentia,0.38886046310075406,2
1073,3,lowlevel.erbbands_kurtosis.mean_essentia,0.1946031474142886,2
1074,3,lowlevel.erbbands_kurtosis.stdev_essentia,0.27499420739805297,2
1075,3,lowlevel.erbbands_skewness.mean_essentia,0.6076791752544956,2
1076,3,lowlevel.erbbands_skewness.stdev_essentia,0.2972333366485896,2
1077,3,lowlevel.erbbands_spread.mean_essentia,0.10440966660386529,2
1078,3,lowlevel.erbbands_spread.stdev_essentia,0.40778175549127105,2
1079,3,lowlevel.hfc.mean_essentia,-0.5837790270824285,2
1080,3,lowlevel.hfc.stdev_essentia,-0.11149534019163158,2
1081,3,lowlevel.loudness_ebu128.integrated_essentia,-0.7851764336393161,2
1082,3,lowlevel.loudness_ebu128.loudness_range_essentia,0.09727537296266683,2
1083,3,lowlevel.loudness_ebu128.momentary.mean_essentia,-0.7022143813776739,2
1084,3,lowlevel.loudness_ebu128.momentary.stdev_essentia,0.07893145089651996,2
1085,3,lowlevel.loudness_ebu128.short_term.mean_essentia,-0.7386203484017345,2
1086,3,lowlevel.loudness_ebu128.short_term.stdev_essentia,0.05449394352452196,2
1087,3,lowlevel.melbands_crest.mean_essentia,0.46463105450583503,2
1088,3,lowlevel.melbands_crest.stdev_essentia,0.11626963599513339,2
1089,3,lowlevel.melbands_flatness_db.mean_essentia,0.6729979265533164,2
1090,3,lowlevel.melbands_flatness_db.stdev_essentia,0.5245849246418923,2
1091,3,lowlevel.melbands_kurtosis.mean_essentia,0.6139126565150704,2
1092,3,lowlevel.melbands_kurtosis.stdev_essentia,0.4384024620013283,2
1093,3,lowlevel.melbands_skewness.mean_essentia,0.5449254398314928,2
1094,3,lowlevel.melbands_skewness.stdev_essentia,0.371028205441194,2
1095,3,lowlevel.melbands_spread.mean_essentia,-0.7326302257920376,2
1096,3,lowlevel.melbands_spread.stdev_essentia,-0.25059677108094813,2
1097,3,lowlevel.pitch_salience.mean_essentia,-0.26533181565620817,2
1098,3,lowlevel.pitch_salience.stdev_essentia,0.35135815691123523,2
1099,3,lowlevel.silence_rate_20dB.mean_essentia,-0.2220565188785698,2
1100,3,lowlevel.silence_rate_20dB.stdev_essentia,0.22228898401400618,2
1101,3,lowlevel.silence_rate_30dB.mean_essentia,-1.8571785965516139,2
1102,3,lowlevel.silence_rate_30dB.stdev_essentia,1.8572704524175334,2
1103,3,lowlevel.silence_rate_60dB.mean_essentia,0.11152277160094018,2
1104,3,lowlevel.silence_rate_60dB.stdev_essentia,0.11168513372352244,2
1105,3,lowlevel.spectral_centroid.mean_essentia,-0.7408983321517757,2
1106,3,lowlevel.spectral_centroid.stdev_essentia,0.07746158418479704,2
1107,3,lowlevel.spectral_complexity.mean_essentia,-0.5784317723468692,2
1108,3,lowlevel.spectral_complexity.stdev_essentia,-0.35060209886152116,2
1109,3,lowlevel.spectral_energy.mean_essentia,0.28549656775077864,2
1110,3,lowlevel.spectral_energy.stdev_essentia,0.7501204407791937,2
1111,3,lowlevel.spectral_energyband_high.stdev_essentia,-0.12629636204928402,2
1112,3,lowlevel.spectral_energyband_low.mean_essentia,0.3627903373237296,2
1113,3,lowlevel.spectral_energyband_low.stdev_essentia,0.43221954307839006,2
1114,3,lowlevel.spectral_energyband_middle_high.mean_essentia,-0.6118546404436709,2
1115,3,lowlevel.spectral_energyband_middle_high.stdev_essentia,-0.12473488716275914,2
1116,3,lowlevel.spectral_energyband_middle_low.mean_essentia,0.41492372014006307,2
1117,3,lowlevel.spectral_energyband_middle_low.stdev_essentia,0.6894375268581823,2
1118,3,lowlevel.spectral_entropy.mean_essentia,-0.5153521423137551,2
1119,3,lowlevel.spectral_entropy.stdev_essentia,0.6097278351996958,2
1120,3,lowlevel.spectral_flux.mean_essentia,-0.02001397219915281,2
1121,3,lowlevel.spectral_flux.stdev_essentia,0.6127317346296427,2
1122,3,lowlevel.spectral_kurtosis.mean_essentia,0.38984027381088265,2
1123,3,lowlevel.spectral_kurtosis.stdev_essentia,0.5117307977859546,2
1124,3,lowlevel.spectral_rolloff.mean_essentia,-0.7079175156294998,2
1125,3,lowlevel.spectral_rolloff.stdev_essentia,-0.02317002156709079,2
1126,3,lowlevel.spectral_skewness.mean_essentia,0.5454109290267992,2
1127,3,lowlevel.spectral_skewness.stdev_essentia,0.5843017523724591,2
1128,3,lowlevel.spectral_spread.mean_essentia,0.04389313328354473,2
1129,3,lowlevel.spectral_spread.stdev_essentia,0.40881165034080813,2
1130,3,lowlevel.spectral_strongpeak.mean_essentia,-0.34429765038689747,2
1131,3,lowlevel.spectral_strongpeak.stdev_essentia,-0.41697827571652946,2
1132,3,lowlevel.zerocrossingrate.mean_essentia,-0.6358879556529388,2
1133,3,lowlevel.zerocrossingrate.stdev_essentia,0.034693300041837155,2
1134,3,rhythm.beats_count_essentia,-0.1245712560667721,2
1135,3,rhythm.beats_loudness.mean_essentia,0.4521728610705578,2
1136,3,rhythm.beats_loudness.stdev_essentia,0.7479322512144038,2
1137,3,rhythm.bpm_essentia,-0.12458608499945423,2
1138,3,rhythm.bpm_histogram_first_peak_bpm_essentia,-0.1238182578330136,2
1139,3,rhythm.bpm_histogram_first_peak_weight_essentia,0.05919843865693231,2
1140,3,rhythm.bpm_histogram_second_peak_bpm_essentia,-0.11074583250790387,2
1141,3,rhythm.bpm_histogram_second_peak_spread_essentia,0.1566248554562569,2
1142,3,rhythm.bpm_histogram_second_peak_weight_essentia,-0.05135121320253196,2
1143,3,rhythm.danceability_essentia,0.16679502765030635,2
1144,3,rhythm.onset_rate_essentia,0.2213044485581403,2
1145,3,tonal.hpcp_crest.mean_essentia,0.2062954243030395,2
1146,3,tonal.hpcp_crest.stdev_essentia,0.10355521399545678,2
1147,3,tonal.hpcp_entropy.mean_essentia,-0.23487010430605693,2
1148,3,tonal.hpcp_entropy.stdev_essentia,-0.09877959538542,2
1149,3,tonal.tuning_diatonic_strength_essentia,-0.07080029656659528,2
1150,3,tonal.tuning_equal_tempered_deviation_essentia,0.08700812038490979,2
1151,3,tonal.tuning_frequency_essentia,-0.03140309031596145,2
1152,3,tonal.tuning_nontempered_energy_ratio_essentia,0.07350375157184727,2
1153,3,lines,0.2751374942854983,3
1154,3,words,0.388605640335485,3
1155,3,verses,0.0636680238244623,3
1156,3,words_token,0.3756081120847296,3
1157,3,unique_words_token,0.41207741642913426,3
1158,3,length_mean_words_token,0.04410959967912371,3
1159,3,length_max_words_token,0.1548675975260581,3
1160,3,length_mstd_words_token,0.01586119747286405,3
1161,3,polarity,0.036560686924485414,3
1162,3,subjectivity,-0.01118735197235901,3
1163,3,DET,0.3450386080404552,3
1164,3,PRON,0.23029553660161636,3
1165,3,CCONJ,0.47856719131020387,3
1166,3,ADP,0.34054509059218196,3
1167,3,PUNCT,0.3435615010793129,3
1168,4,zcr_mean_pyAA,0.5937053139399888,0
1169,4,energy_mean_pyAA,0.14631113668756127,0
1170,4,energy_entropy_mean_pyAA,0.2904084900403807,0
1171,4,spectral_centroid_mean_pyAA,0.3365694356500655,0
1172,4,spectral_spread_mean_pyAA,-0.3900012934400148,0
1173,4,spectral_entropy_mean_pyAA,0.7522615073790229,0
1174,4,spectral_flux_mean_pyAA,-0.7071796035197986,0
1175,4,spectral_rolloff_mean_pyAA,0.6398619592824205,0
1176,4,mfcc_1_mean_pyAA,0.48828984752946863,0
1177,4,mfcc_2_mean_pyAA,-0.8155918176897748,0
1178,4,mfcc_3_mean_pyAA,0.5378468753566451,0
1179,4,mfcc_4_mean_pyAA,0.13701912011988326,0
1180,4,mfcc_5_mean_pyAA,0.44681377098340047,0
1181,4,mfcc_6_mean_pyAA,0.37712549157652664,0
1182,4,mfcc_7_mean_pyAA,0.1724105469353675,0
1183,4,mfcc_8_mean_pyAA,0.2113154681815909,0
1184,4,mfcc_9_mean_pyAA,0.02741519738812894,0
1185,4,mfcc_10_mean_pyAA,0.189050574540701,0
1186,4,mfcc_11_mean_pyAA,0.08809443155547983,0
1187,4,mfcc_12_mean_pyAA,0.004253098825424935,0
1188,4,mfcc_13_mean_pyAA,0.06031252448220716,0
1189,4,chroma_1_mean_pyAA,-0.38087335014610096,0
1190,4,chroma_2_mean_pyAA,-0.32444211079342244,0
1191,4,chroma_3_mean_pyAA,-0.052614732706363083,0
1192,4,chroma_4_mean_pyAA,-0.41866003913110905,0
1193,4,chroma_5_mean_pyAA,-0.14444480832231024,0
1194,4,chroma_6_mean_pyAA,-0.43583562942321424,0
1195,4,chroma_7_mean_pyAA,0.03556604143476571,0
1196,4,chroma_8_mean_pyAA,0.056341738915108054,0
1197,4,chroma_9_mean_pyAA,-0.3281688063549666,0
1198,4,chroma_10_mean_pyAA,-0.17376488733552892,0
1199,4,chroma_11_mean_pyAA,-0.14706845795824686,0
1200,4,chroma_12_mean_pyAA,-0.34132943033386964,0
1201,4,chroma_std_mean_pyAA,-0.4146207281299805,0
1202,4,delta zcr_mean_pyAA,0.38490521496737684,0
1203,4,delta energy_mean_pyAA,0.085323684630006,0
1204,4,delta energy_entropy_mean_pyAA,0.08454640155547939,0
1205,4,delta spectral_centroid_mean_pyAA,0.11336159751182705,0
1206,4,delta spectral_spread_mean_pyAA,-0.0678569397916783,0
1207,4,delta spectral_entropy_mean_pyAA,0.4002378647493637,0
1208,4,delta spectral_flux_mean_pyAA,-0.2764599564026654,0
1209,4,delta spectral_rolloff_mean_pyAA,0.32607330961215386,0
1210,4,delta mfcc_1_mean_pyAA,-0.10720582231916563,0
1211,4,delta mfcc_2_mean_pyAA,-0.4230232257880791,0
1212,4,delta mfcc_3_mean_pyAA,0.16282529233875065,0
1213,4,delta mfcc_4_mean_pyAA,0.06622154542083776,0
1214,4,delta mfcc_5_mean_pyAA,0.151086560618546,0
1215,4,delta mfcc_6_mean_pyAA,0.05462402990865761,0
1216,4,delta mfcc_7_mean_pyAA,0.030847745948035705,0
1217,4,delta mfcc_8_mean_pyAA,0.05804009473668497,0
1218,4,delta mfcc_9_mean_pyAA,-0.01085523301960262,0
1219,4,delta mfcc_10_mean_pyAA,0.08944844656366727,0
1220,4,delta mfcc_11_mean_pyAA,-0.002948896518626616,0
1221,4,delta mfcc_12_mean_pyAA,-0.003975570071465946,0
1222,4,delta mfcc_13_mean_pyAA,0.07694124510682791,0
1223,4,delta chroma_1_mean_pyAA,-0.13413397820713047,0
1224,4,delta chroma_2_mean_pyAA,0.018251771652558858,0
1225,4,delta chroma_3_mean_pyAA,0.014350941656270665,0
1226,4,delta chroma_4_mean_pyAA,-0.04691947524919877,0
1227,4,delta chroma_5_mean_pyAA,0.01886142166647075,0
1228,4,delta chroma_6_mean_pyAA,-0.0915635497259819,0
1229,4,delta chroma_7_mean_pyAA,0.012246181840444447,0
1230,4,delta chroma_8_mean_pyAA,0.18736058400134975,0
1231,4,delta chroma_9_mean_pyAA,-0.014807474375790351,0
1232,4,delta chroma_10_mean_pyAA,-0.06836416508293554,0
1233,4,delta chroma_11_mean_pyAA,-0.044749545010065804,0
1234,4,delta chroma_12_mean_pyAA,-0.018318155996475172,0
1235,4,delta chroma_std_mean_pyAA,-0.22056504180394026,0
1236,4,zcr_std_pyAA,-0.2824858452178019,0
1237,4,energy_std_pyAA,-0.2435056905549259,0
1238,4,energy_entropy_std_pyAA,-0.31555850809854036,0
1239,4,spectral_centroid_std_pyAA,-0.7637526889990239,0
1240,4,spectral_spread_std_pyAA,-0.6461323863716758,0
1241,4,spectral_entropy_std_pyAA,-0.11457688567554293,0
1242,4,spectral_flux_std_pyAA,-0.17491784141560518,0
1243,4,spectral_rolloff_std_pyAA,-0.27353351188104197,0
1244,4,mfcc_1_std_pyAA,-0.29214351160985147,0
1245,4,mfcc_2_std_pyAA,-0.42610829409225864,0
1246,4,mfcc_3_std_pyAA,-0.5040711326012983,0
1247,4,mfcc_4_std_pyAA,-0.4912076021500284,0
1248,4,mfcc_5_std_pyAA,-0.5202628585900652,0
1249,4,mfcc_6_std_pyAA,-0.5394180260942949,0
1250,4,mfcc_7_std_pyAA,-0.5649719629988115,0
1251,4,mfcc_8_std_pyAA,-0.5651638221953549,0
1252,4,mfcc_9_std_pyAA,-0.5570600520875434,0
1253,4,mfcc_10_std_pyAA,-0.5384213749357678,0
1254,4,mfcc_11_std_pyAA,-0.5496360171848438,0
1255,4,mfcc_12_std_pyAA,-0.5858012337960068,0
1256,4,mfcc_13_std_pyAA,-0.6352509115256146,0
1257,4,chroma_1_std_pyAA,-0.5222592336996487,0
1258,4,chroma_2_std_pyAA,-0.5241835083500084,0
1259,4,chroma_3_std_pyAA,-0.241144279228663,0
1260,4,chroma_4_std_pyAA,-0.5700763481132408,0
1261,4,chroma_5_std_pyAA,-0.3520505291516275,0
1262,4,chroma_6_std_pyAA,-0.5984586874930504,0
1263,4,chroma_7_std_pyAA,-0.10098668277885586,0
1264,4,chroma_8_std_pyAA,-0.21295256778005486,0
1265,4,chroma_9_std_pyAA,-0.4842646359006925,0
1266,4,chroma_10_std_pyAA,-0.3862002113568484,0
1267,4,chroma_11_std_pyAA,-0.32450838625574446,0
1268,4,chroma_12_std_pyAA,-0.5341000785652611,0
1269,4,chroma_std_std_pyAA,-0.26262058640316327,0
1270,4,delta zcr_std_pyAA,-0.22179505507314373,0
1271,4,delta energy_std_pyAA,-0.05363502422634108,0
1272,4,delta energy_entropy_std_pyAA,-0.2925882876906248,0
1273,4,delta spectral_centroid_std_pyAA,-0.7940493500478766,0
1274,4,delta spectral_spread_std_pyAA,-0.6055283814470347,0
1275,4,delta spectral_entropy_std_pyAA,-0.07093932615937791,0
1276,4,delta spectral_flux_std_pyAA,-0.1680437210328865,0
1277,4,delta spectral_rolloff_std_pyAA,-0.2675202180528589,0
1278,4,delta mfcc_1_std_pyAA,-0.2962585114503324,0
1279,4,delta mfcc_2_std_pyAA,-0.3705999521558378,0
1280,4,delta mfcc_3_std_pyAA,-0.41729390748909756,0
1281,4,delta mfcc_4_std_pyAA,-0.3464091713169843,0
1282,4,delta mfcc_5_std_pyAA,-0.32768296891858695,0
1283,4,delta mfcc_6_std_pyAA,-0.3202238885265372,0
1284,4,delta mfcc_7_std_pyAA,-0.31606033948669354,0
1285,4,delta mfcc_8_std_pyAA,-0.31633116750406387,0
1286,4,delta mfcc_9_std_pyAA,-0.29622200905876855,0
1287,4,delta mfcc_10_std_pyAA,-0.23102459869782632,0
1288,4,delta mfcc_11_std_pyAA,-0.2598446441017371,0
1289,4,delta mfcc_12_std_pyAA,-0.2530247948912952,0
1290,4,delta mfcc_13_std_pyAA,-0.26096176870578397,0
1291,4,delta chroma_1_std_pyAA,-0.45277288830106177,0
